CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,JoinDate,LastInteraction,Churn,InternetService,OnlineSecurity,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,Region,IncomeGroup,FeedbackScore,ComplaintRaised
CUST6756,Male,77.0,57.0,One year,48.16,6044.18,Electronic Check,2016-10-23,2023-01-21,No,Fiber Optic,,maybe,unknown,No,Yes,N/A,50000,7,1
CUST8431,Female,24.0,11.0,Month-to-month,73.72,6589.63,Credit Card,2020-06-17,2023-05-04,No,None,,Yes,No,Yes,No,N/A,Low,4,Yes
CUST2848,Male,70.0,50.0,Month-to-month,114.75,440.95,Electronic Check,2020-10-04,2022-01-13,No,Satellite,No,,No,No,corrupt,South,50000,3,No
CUST5512,Male,26.0,69.0,Month-to-month,97.74,6377.94,Credit Card,2020-03-06,2023-09-09,No,DSL,,Yes,No,?,Yes,East,Medium,8,No
CUST3431,Female,68.0,15.0,One year,81.61,7754.07,Electronic Check,2020-09-23,2022-06-29,Yes,Fiber Optic,N/A,,Yes,?,Yes,North,50000,3,0
CUST5660,Male,35.0,31.0,Two year,30.18,1472.55,Electronic Check,2020-05-22,2023-09-23,No,DSL,N/A,No,No,?,corrupt,South,richhh,2,0
CUST7967,Other,23.0,26.0,One year,78.3,4752.21,Credit Card,2018-02-07,2023-01-28,No,Satellite,No,maybe,No,?,No,North,Low,4,0
CUST6714,Male,60.0,46.0,Two year,96.23,4121.44,Electronic Check,2018-08-03,2023-01-18,No,None,N/A,No,Yes,Yes,corrupt,West,Medium,4,0
CUST1142,Female,71.0,34.0,One year,36.9,6069.07,Electronic Check,2018-02-16,2023-07-30,Yes,Fiber Optic,No,,No,No,No,South,High,5,1
CUST9852,Female,48.0,42.0,One year,35.99,4629.16,Mailed Check,2018-09-16,2022-03-02,Yes,??,,,No,Yes,corrupt,East,richhh,good,0
CUST6663,Female,48.0,57.0,Month-to-month,77.78,1818.86,Mailed Check,2018-12-19,2023-04-17,No,None,No,maybe,Yes,Yes,corrupt,South,richhh,3,No
CUST10810,Female,45.0,31.0,Two year,108.12,3260.11,Credit Card,2019-02-10,2023-11-03,No,Satellite,Yes,maybe,No,Yes,corrupt,North,50000,7,No
CUST4409,Male,61.0,59.0,One year,42.2,4297.51,Electronic Check,2017-07-20,2023-09-03,No,??,,,Yes,?,Yes,West,Low,1,0
CUST2117,Other,45.0,49.0,Month-to-month,91.64,2819.58,Bank Transfer,2019-12-28,2023-01-08,Yes,None,,Yes,Yes,?,Yes,N/A,richhh,good,1
CUST2756,Other,54.0,68.0,Month-to-month,76.25,2074.88,Electronic Check,2016-03-28,2023-03-25,No,DSL,,No,Yes,Yes,Yes,North,50000,good,0
CUST1497,Male,61.0,37.0,Month-to-month,21.97,7749.08,Mailed Check,2020-10-01,2023-11-11,Yes,Satellite,N/A,Yes,Yes,Yes,corrupt,South,Low,6,Yes
CUST9249,Other,57.0,28.0,Two year,23.79,4178.68,Credit Card,2020-03-08,2023-12-20,Yes,Fiber Optic,Yes,No,unknown,No,No,East,High,9,Yes
CUST1870,Other,23.0,51.0,One year,110.3,5840.43,Credit Card,2015-05-23,2023-01-24,No,??,No,,No,Yes,No,North,50000,7,No
CUST4357,Other,41.0,13.0,Two year,44.48,5893.07,Bank Transfer,2018-10-19,2023-01-25,Yes,??,N/A,No,Yes,?,Yes,North,Low,9,No
CUST1912,Male,78.0,17.0,Month-to-month,44.04,6582.26,Mailed Check,2020-01-08,2023-12-30,No,DSL,N/A,maybe,Yes,?,No,North,High,-1,Yes
CUST1721,Other,34.0,22.0,Month-to-month,21.02,1807.84,Electronic Check,2020-04-02,2022-01-17,No,None,N/A,No,No,No,Yes,West,High,4,No
CUST3805,Female,46.0,24.0,One year,59.31,7709.94,Mailed Check,2020-04-09,2022-02-05,No,None,,,Yes,Yes,No,N/A,richhh,7,Yes
,,,,,,,,,,,,,,,,,,,,
CUST1886,Male,27.0,44.0,Month-to-month,77.75,6030.06,Bank Transfer,2016-10-19,2023-07-09,No,Satellite,,maybe,No,No,corrupt,East,50000,good,1
CUST10690,Female,63.0,28.0,One year,81.91,6690.15,Mailed Check,2016-01-24,2022-04-18,No,Fiber Optic,,maybe,No,?,Yes,East,High,2,0
CUST8829,Male,77.0,69.0,Month-to-month,107.25,6256.91,Bank Transfer,2019-11-15,2022-01-05,Yes,??,Yes,No,unknown,?,Yes,South,Low,6,No
CUST9049,Other,64.0,50.0,Month-to-month,112.24,3281.19,Credit Card,2019-02-03,2023-09-22,No,Fiber Optic,No,maybe,No,No,No,South,50000,3,1
CUST2520,Female,75.0,17.0,Month-to-month,36.58,2678.21,Credit Card,2020-05-29,2022-10-18,Yes,??,,,No,No,Yes,South,High,-1,Yes
CUST9781,Female,70.0,9.0,Month-to-month,27.33,7024.16,Bank Transfer,2016-06-23,2022-08-22,No,DSL,No,,Yes,No,corrupt,South,50000,2,No
CUST3746,Other,58.0,12.0,Two year,77.9,3537.65,Electronic Check,2016-07-26,2023-05-25,No,DSL,No,,Yes,?,corrupt,North,Low,6,No
CUST8103,Other,57.0,28.0,One year,56.7,855.87,Mailed Check,2017-07-16,2022-12-06,No,Fiber Optic,Yes,maybe,Yes,?,No,West,50000,10,0
CUST6909,Female,21.0,26.0,Two year,101.0,2232.57,Bank Transfer,2018-02-25,2022-12-18,Yes,Fiber Optic,N/A,Yes,Yes,Yes,corrupt,East,Low,99,No
CUST1314,Other,47.0,1.0,One year,61.8,205.82,Bank Transfer,2021-08-06,2023-11-14,No,Satellite,No,maybe,No,Yes,No,North,Medium,6,0
CUST2799,Female,60.0,26.0,One year,82.39,5844.49,Electronic Check,2016-04-16,2023-12-01,No,??,,No,unknown,Yes,corrupt,South,Low,1,1
CUST1327,Female,75.0,24.0,Two year,106.2,3414.01,Credit Card,2015-03-13,2022-10-22,Yes,Fiber Optic,N/A,Yes,No,?,No,East,richhh,99,No
CUST8518,Male,44.0,57.0,Two year,87.61,3385.27,Credit Card,2021-12-28,2022-12-12,No,Fiber Optic,No,No,Yes,Yes,Yes,South,Medium,8,0
CUST5204,Other,46.0,10.0,One year,101.44,4186.37,Mailed Check,2018-08-15,2023-01-19,Yes,Satellite,Yes,Yes,unknown,No,No,South,High,8,0
CUST4129,Other,48.0,47.0,Month-to-month,96.32,5045.82,Mailed Check,2016-09-04,2022-02-16,No,DSL,,No,unknown,No,corrupt,South,High,3,Yes
CUST8019,Male,59.0,10.0,Month-to-month,28.74,3844.42,Bank Transfer,2016-02-01,2023-07-28,No,Satellite,No,No,unknown,?,No,N/A,richhh,2,0
CUST10820,Other,19.0,45.0,One year,83.18,6775.47,Credit Card,2015-06-22,2023-03-02,Yes,Fiber Optic,Yes,maybe,No,?,Yes,West,Low,-1,No
CUST4968,Male,61.0,68.0,Two year,54.27,7626.83,Electronic Check,2016-11-02,2022-11-13,No,DSL,Yes,maybe,unknown,?,Yes,West,High,good,0
CUST6876,Other,40.0,55.0,Two year,42.09,6993.44,Mailed Check,2021-08-30,2023-03-28,No,??,N/A,No,unknown,Yes,No,East,richhh,1,Yes
CUST8430,Male,68.0,6.0,Two year,53.25,5636.04,Bank Transfer,2018-05-02,2022-10-09,No,??,No,,Yes,Yes,No,East,50000,-1,1
CUST2973,Female,27.0,61.0,Month-to-month,81.02,423.5,Mailed Check,2019-03-04,2022-09-28,Yes,??,Yes,No,Yes,No,No,South,richhh,1,1
CUST1336,Male,60.0,13.0,Month-to-month,67.87,4185.05,Electronic Check,2019-01-23,2023-09-17,Yes,None,Yes,No,unknown,Yes,corrupt,East,50000,9,Yes
CUST3764,Other,58.0,33.0,Month-to-month,76.12,6864.08,Bank Transfer,2019-12-08,2023-03-11,No,Satellite,No,No,No,Yes,corrupt,South,High,9,Yes
CUST8831,Female,77.0,48.0,Two year,85.28,7936.21,Bank Transfer,2021-05-08,2022-01-01,Yes,Fiber Optic,Yes,,No,?,No,East,High,4,Yes
CUST1275,Male,71.0,62.0,Two year,94.09,6129.75,Electronic Check,2017-06-20,2022-07-31,No,??,Yes,,unknown,No,Yes,N/A,richhh,1,Yes
CUST3985,Other,75.0,38.0,Two year,101.86,6231.49,Credit Card,2019-01-05,2023-02-25,No,??,N/A,Yes,No,No,corrupt,North,50000,-1,1
CUST8289,Other,64.0,21.0,Two year,54.0,5561.59,Credit Card,2021-09-24,2022-12-13,No,Fiber Optic,N/A,,unknown,?,corrupt,North,50000,4,No
CUST9946,Other,71.0,69.0,Two year,80.92,3168.49,Bank Transfer,2016-10-30,2022-07-17,Yes,Fiber Optic,,No,No,?,corrupt,N/A,50000,good,No
CUST4477,Male,63.0,25.0,Month-to-month,110.34,4107.79,Mailed Check,2015-05-03,2022-10-28,No,??,No,maybe,unknown,Yes,corrupt,North,High,3,1
CUST6360,Female,47.0,3.0,Month-to-month,78.4,2056.13,Mailed Check,2015-06-28,2022-02-11,No,Fiber Optic,Yes,,Yes,No,Yes,West,Low,good,1
CUST4558,Other,54.0,15.0,Month-to-month,77.55,7112.54,Bank Transfer,2015-10-30,2022-09-03,Yes,Satellite,N/A,Yes,Yes,?,corrupt,North,Medium,1,1
CUST3809,Other,78.0,48.0,Month-to-month,52.97,690.72,Bank Transfer,2017-07-26,2022-04-12,No,??,,Yes,Yes,Yes,No,South,50000,1,No
CUST10864,Male,44.0,20.0,Two year,88.28,2436.58,Bank Transfer,2018-03-26,2022-04-21,No,Satellite,No,Yes,unknown,Yes,corrupt,East,Medium,1,1
CUST5861,Female,26.0,41.0,Two year,28.53,940.37,Credit Card,2017-10-13,2023-11-10,Yes,Fiber Optic,No,Yes,No,?,No,West,richhh,3,Yes
CUST7740,Female,73.0,21.0,Two year,79.42,1015.58,Credit Card,2019-07-10,2023-12-18,No,None,No,maybe,unknown,Yes,Yes,N/A,50000,-1,No
CUST4416,Male,64.0,49.0,Two year,22.32,4182.33,Bank Transfer,2020-01-17,2023-02-25,Yes,??,Yes,Yes,Yes,?,corrupt,South,High,1,1
CUST1307,Other,25.0,61.0,Month-to-month,48.3,5674.32,Bank Transfer,2015-08-15,2022-03-20,No,DSL,Yes,No,Yes,No,Yes,N/A,Low,7,Yes
CUST4908,Female,32.0,61.0,Two year,36.34,6097.99,Electronic Check,2017-09-08,2023-07-09,No,None,No,Yes,unknown,?,No,South,Medium,3,0
CUST1348,Male,29.0,46.0,One year,48.73,7757.7,Electronic Check,2019-11-08,2023-07-28,Yes,None,N/A,Yes,unknown,?,corrupt,N/A,Medium,1,No
CUST1826,Other,18.0,20.0,One year,30.55,2719.1,Mailed Check,2019-07-09,2023-06-10,No,None,No,No,No,?,corrupt,N/A,50000,3,0
CUST10598,Other,51.0,10.0,Month-to-month,74.48,2541.62,Electronic Check,2017-12-17,2023-12-03,Yes,DSL,No,Yes,unknown,?,Yes,West,50000,99,0
CUST5482,Other,66.0,61.0,Month-to-month,37.77,7489.94,Bank Transfer,2021-09-10,2022-07-15,No,None,,maybe,unknown,No,No,South,Low,9,No
CUST7730,Male,56.0,59.0,Month-to-month,103.45,2383.21,Electronic Check,2016-08-27,2023-09-07,No,Satellite,N/A,,No,No,No,N/A,Low,10,Yes
CUST4682,Other,61.0,7.0,Two year,112.94,7920.47,Bank Transfer,2019-09-20,2023-04-14,Yes,None,No,No,unknown,Yes,No,N/A,High,7,1
CUST9379,Female,53.0,59.0,One year,62.26,5080.64,Bank Transfer,2018-08-12,2023-12-08,Yes,None,Yes,,Yes,Yes,corrupt,South,High,5,Yes
CUST9698,Other,27.0,21.0,Two year,65.54,7218.78,Bank Transfer,2017-07-11,2023-12-20,No,Fiber Optic,No,No,unknown,Yes,Yes,East,Medium,-1,No
CUST3053,Male,47.0,32.0,One year,26.76,4734.44,Mailed Check,2019-10-22,2023-01-06,Yes,??,,No,No,No,No,West,Medium,1,Yes
CUST1071,Female,59.0,66.0,Month-to-month,43.69,5065.28,Bank Transfer,2017-05-20,2022-03-12,No,Fiber Optic,N/A,maybe,No,No,No,West,50000,7,1
,,,,,,,,,,,,,,,,,,,,
CUST9455,Male,32.0,7.0,Month-to-month,49.82,4532.67,Bank Transfer,2018-11-28,2022-04-24,No,??,,Yes,unknown,?,corrupt,North,Medium,5,No
CUST7422,Other,19.0,53.0,One year,75.54,6904.59,Credit Card,2019-01-23,2023-12-17,Yes,Satellite,No,Yes,Yes,Yes,No,South,richhh,7,Yes
CUST9259,Female,25.0,7.0,Month-to-month,22.8,6905.88,Bank Transfer,2017-10-02,2022-12-18,Yes,None,N/A,,Yes,Yes,corrupt,North,High,1,No
CUST2666,Male,21.0,71.0,Two year,80.29,7257.27,Electronic Check,2021-10-22,2023-12-23,No,Satellite,Yes,No,No,Yes,corrupt,East,Low,good,Yes
CUST7334,Male,76.0,50.0,Month-to-month,89.82,3697.38,Mailed Check,2019-10-18,2023-07-23,No,None,N/A,maybe,unknown,?,Yes,N/A,High,9,0
CUST7622,Male,37.0,24.0,Two year,55.86,4723.18,Bank Transfer,2015-10-03,2023-03-14,No,Satellite,,No,Yes,No,No,East,richhh,10,Yes
CUST6493,Female,40.0,21.0,Two year,39.8,3848.76,Electronic Check,2015-02-24,2023-08-13,No,??,,Yes,Yes,Yes,corrupt,South,50000,7,Yes
CUST2445,Other,45.0,17.0,Two year,69.41,5264.72,Bank Transfer,2018-09-09,2022-04-25,No,DSL,N/A,No,No,No,No,North,50000,2,No
CUST6350,Other,66.0,30.0,One year,42.95,6848.76,Electronic Check,2019-06-22,2023-05-27,No,Fiber Optic,No,No,No,?,Yes,North,richhh,5,No
CUST8223,Female,19.0,12.0,Two year,109.46,4454.5,Credit Card,2019-06-13,2023-12-09,No,Fiber Optic,N/A,Yes,unknown,?,corrupt,N/A,Medium,99,1
CUST2695,Male,59.0,12.0,Month-to-month,86.06,6907.03,Electronic Check,2019-11-25,2022-12-06,No,None,,Yes,unknown,No,Yes,N/A,Medium,5,No
CUST3892,Male,59.0,33.0,One year,107.0,4192.73,Electronic Check,2018-04-03,2023-02-25,No,??,Yes,maybe,Yes,?,Yes,South,High,4,Yes
CUST2574,Male,63.0,18.0,Two year,111.19,7977.46,Credit Card,2017-05-21,2022-11-05,No,DSL,N/A,No,unknown,Yes,corrupt,West,richhh,good,0
CUST4203,Female,79.0,12.0,Two year,54.7,6057.82,Electronic Check,2017-12-07,2022-01-31,Yes,??,N/A,Yes,Yes,No,corrupt,North,Medium,-1,Yes
CUST5405,Other,75.0,23.0,Two year,50.47,6692.77,Bank Transfer,2020-02-01,2022-12-21,No,??,,maybe,Yes,No,corrupt,East,Medium,7,0
CUST2630,Male,73.0,9.0,One year,90.95,985.17,Bank Transfer,2020-02-08,2022-02-08,Yes,Fiber Optic,No,No,No,No,Yes,South,High,6,Yes
CUST8642,Male,52.0,3.0,One year,94.36,4810.86,Electronic Check,2017-06-12,2023-10-20,No,Fiber Optic,No,maybe,unknown,Yes,Yes,N/A,Low,7,1
CUST2881,Female,25.0,17.0,Two year,100.14,2688.86,Bank Transfer,2021-05-15,2023-10-24,Yes,Satellite,No,,No,No,No,South,richhh,4,0
CUST6112,Female,67.0,38.0,Two year,83.65,5025.58,Credit Card,2015-09-10,2022-04-21,Yes,??,No,maybe,Yes,?,Yes,N/A,Medium,7,1
CUST6074,Female,67.0,33.0,Month-to-month,117.73,4046.52,Bank Transfer,2020-03-26,2023-08-01,Yes,??,No,,Yes,?,corrupt,East,High,99,0
CUST10066,Other,79.0,62.0,Two year,37.35,7750.98,Electronic Check,2021-04-20,2023-06-05,No,Fiber Optic,Yes,Yes,No,No,corrupt,West,50000,1,1
CUST6715,Female,30.0,8.0,One year,66.21,842.57,Mailed Check,2018-11-10,2022-07-19,No,Satellite,N/A,Yes,No,No,corrupt,West,50000,2,Yes
CUST1848,Male,39.0,12.0,Month-to-month,69.94,7419.0,Bank Transfer,2019-08-18,2022-02-22,No,Satellite,N/A,,No,Yes,Yes,East,50000,8,1
CUST7137,Other,29.0,65.0,One year,118.83,3028.37,Mailed Check,2020-07-19,2022-06-27,Yes,Fiber Optic,Yes,No,unknown,No,Yes,North,50000,good,No
CUST7336,Other,67.0,62.0,Two year,97.64,4028.29,Bank Transfer,2020-05-11,2023-06-15,No,??,,maybe,unknown,?,No,West,High,99,0
CUST8840,Female,70.0,43.0,Two year,91.59,7285.6,Credit Card,2015-02-26,2023-01-26,No,DSL,No,Yes,No,No,corrupt,North,50000,1,0
CUST3877,Female,22.0,53.0,One year,81.52,6483.93,Bank Transfer,2017-09-15,2022-04-22,No,DSL,N/A,No,unknown,Yes,Yes,South,50000,10,Yes
CUST1186,Other,18.0,3.0,Month-to-month,118.13,3687.49,Electronic Check,2016-06-24,2023-01-25,No,??,No,,unknown,No,corrupt,West,High,1,Yes
CUST4779,Female,70.0,47.0,Two year,99.42,5908.0,Electronic Check,2016-03-20,2023-12-25,No,??,Yes,maybe,No,No,No,West,50000,3,No
CUST2830,Male,35.0,3.0,Month-to-month,103.9,4954.08,Credit Card,2021-03-20,2023-03-14,No,??,,Yes,unknown,No,Yes,West,50000,good,1
CUST3959,Female,74.0,5.0,Month-to-month,58.45,4608.31,Bank Transfer,2021-02-04,2023-01-06,No,Satellite,No,Yes,Yes,No,Yes,West,Medium,1,0
CUST10336,Female,28.0,58.0,One year,70.16,5008.79,Electronic Check,2021-04-12,2023-08-06,No,Satellite,No,Yes,No,Yes,No,South,Low,6,0
CUST8460,Female,51.0,12.0,Two year,60.8,7358.47,Mailed Check,2019-10-15,2023-04-10,No,None,N/A,No,No,Yes,Yes,East,Medium,1,No
CUST2234,Other,74.0,43.0,Month-to-month,105.73,6103.93,Credit Card,2020-09-10,2022-08-27,No,None,,No,No,?,corrupt,N/A,Medium,3,Yes
CUST7110,Female,21.0,20.0,Two year,113.28,1826.61,Credit Card,2017-08-17,2022-10-12,No,None,Yes,Yes,No,Yes,Yes,North,50000,5,1
CUST4915,Male,43.0,29.0,Two year,52.12,5236.14,Mailed Check,2020-06-24,2022-06-03,No,??,N/A,Yes,Yes,Yes,Yes,N/A,richhh,5,0
CUST1446,Female,57.0,56.0,Month-to-month,102.8,3537.11,Bank Transfer,2021-11-08,2023-03-27,No,??,No,No,unknown,Yes,No,N/A,50000,2,Yes
CUST1844,Other,62.0,36.0,Month-to-month,30.42,3927.51,Bank Transfer,2018-11-12,2022-09-02,No,None,Yes,,No,No,corrupt,South,High,5,No
CUST9383,Male,75.0,59.0,Two year,21.7,2472.85,Mailed Check,2015-12-01,2022-01-08,No,DSL,N/A,Yes,No,No,No,West,richhh,99,0
CUST6829,Female,70.0,70.0,Two year,48.92,1875.62,Credit Card,2018-03-03,2023-05-12,Yes,None,Yes,No,unknown,Yes,corrupt,East,50000,6,1
CUST3440,Female,41.0,58.0,Two year,112.13,5259.89,Electronic Check,2017-03-24,2023-04-02,No,Satellite,,No,Yes,?,Yes,North,High,5,No
CUST4103,Male,40.0,8.0,Month-to-month,33.32,6254.56,Mailed Check,2020-03-07,2023-12-25,Yes,Fiber Optic,Yes,maybe,Yes,No,No,East,50000,3,0
CUST9677,Male,75.0,10.0,Month-to-month,61.84,4399.0,Mailed Check,2020-08-10,2022-05-20,No,None,N/A,,No,No,Yes,West,Low,8,Yes
CUST7948,Other,77.0,0.0,One year,44.56,6038.96,Mailed Check,2021-05-08,2023-08-09,No,??,,,Yes,No,Yes,North,High,1,Yes
CUST9256,Other,30.0,10.0,Month-to-month,84.88,6858.0,Credit Card,2018-10-19,2022-10-31,No,None,N/A,,unknown,Yes,No,East,50000,5,0
CUST2294,Female,33.0,16.0,Two year,44.14,5980.59,Bank Transfer,2021-01-07,2022-02-24,No,None,,Yes,Yes,?,Yes,North,High,8,0
CUST6196,Male,74.0,58.0,Two year,72.44,3774.87,Credit Card,2017-08-10,2023-08-18,No,DSL,Yes,Yes,Yes,?,No,West,50000,-1,1
CUST10110,Female,44.0,4.0,Two year,55.54,4069.41,Electronic Check,2020-09-11,2022-12-04,No,None,N/A,maybe,No,Yes,corrupt,North,High,99,1
CUST6067,Female,36.0,34.0,One year,42.65,338.6,Mailed Check,2017-07-10,2022-04-22,No,??,N/A,No,unknown,Yes,No,South,High,6,Yes
CUST4442,Female,68.0,16.0,Month-to-month,70.73,6584.39,Credit Card,2016-03-23,2022-10-21,No,Fiber Optic,No,,unknown,No,No,North,High,6,1
CUST9540,Other,51.0,11.0,Two year,113.18,3031.29,Credit Card,2016-02-19,2023-10-30,No,??,No,maybe,unknown,?,Yes,East,Medium,6,Yes
CUST8441,Female,25.0,53.0,One year,98.13,3682.16,Electronic Check,2021-09-24,2023-12-13,No,DSL,N/A,No,unknown,No,corrupt,South,High,good,Yes
CUST7248,Male,19.0,62.0,Two year,82.7,2131.22,Bank Transfer,2018-05-17,2022-01-27,No,DSL,,maybe,No,Yes,Yes,East,Medium,99,0
CUST1776,Other,76.0,29.0,One year,104.04,5966.53,Mailed Check,2017-02-09,2023-06-04,No,DSL,Yes,,No,Yes,Yes,N/A,Medium,2,0
CUST10814,Female,28.0,27.0,Two year,104.69,821.71,Credit Card,2016-06-06,2022-06-01,No,None,,maybe,Yes,Yes,Yes,West,High,10,0
CUST3153,Female,23.0,28.0,Month-to-month,53.83,7875.14,Credit Card,2020-01-26,2022-05-22,No,DSL,N/A,,Yes,No,No,South,Low,5,1
CUST5920,Male,64.0,53.0,Two year,87.2,2495.29,Bank Transfer,2020-03-04,2022-10-15,No,??,,maybe,Yes,?,Yes,N/A,richhh,6,Yes
CUST10587,Male,47.0,48.0,Two year,45.13,990.14,Bank Transfer,2015-05-24,2023-12-06,No,Fiber Optic,No,maybe,unknown,No,corrupt,West,Medium,-1,0
CUST10589,Other,23.0,50.0,Two year,101.11,7762.94,Electronic Check,2021-04-28,2023-06-02,Yes,DSL,Yes,Yes,No,No,corrupt,South,Low,7,No
CUST6660,Other,72.0,47.0,Two year,52.87,302.68,Bank Transfer,2020-11-19,2023-02-04,No,??,,Yes,Yes,No,Yes,East,Medium,8,1
CUST10527,Female,20.0,7.0,Two year,89.04,4158.35,Credit Card,2018-06-12,2023-06-03,No,None,,No,No,No,corrupt,West,richhh,9,0
CUST9521,Male,49.0,32.0,One year,24.1,7585.21,Electronic Check,2021-11-08,2022-06-05,No,??,,No,Yes,Yes,No,East,Low,3,No
CUST4183,Female,53.0,26.0,One year,54.1,7572.79,Electronic Check,2015-10-24,2022-05-02,Yes,??,N/A,No,Yes,Yes,No,West,Medium,7,No
CUST10311,Male,45.0,37.0,Month-to-month,98.93,6772.62,Bank Transfer,2021-09-14,2023-11-24,Yes,Satellite,No,maybe,No,Yes,corrupt,North,High,8,Yes
CUST4199,Other,62.0,39.0,Two year,64.57,3644.66,Bank Transfer,2015-03-26,2022-02-08,No,Satellite,,Yes,unknown,Yes,corrupt,East,50000,10,No
CUST10140,Other,66.0,35.0,Month-to-month,28.17,4090.11,Mailed Check,2016-10-01,2023-03-29,No,None,,Yes,Yes,No,No,North,richhh,6,0
CUST2289,Female,37.0,45.0,Month-to-month,34.14,1554.56,Electronic Check,2016-10-25,2022-08-19,No,DSL,,No,unknown,No,Yes,South,Medium,5,0
CUST5581,Other,23.0,53.0,Two year,114.73,5100.18,Mailed Check,2017-11-10,2023-06-18,No,Fiber Optic,N/A,maybe,unknown,?,No,N/A,50000,2,Yes
,,,,,,,,,,,,,,,,,,,,
CUST10029,Male,54.0,11.0,Month-to-month,60.23,4216.34,Bank Transfer,2018-07-01,2022-06-09,Yes,??,N/A,Yes,No,?,corrupt,North,High,8,No
CUST8315,Female,47.0,15.0,Month-to-month,75.04,3950.25,Mailed Check,2020-05-21,2022-08-07,Yes,Satellite,No,,No,No,corrupt,South,Medium,1,0
CUST7933,Other,76.0,24.0,Month-to-month,27.36,377.89,Bank Transfer,2017-08-18,2022-08-07,No,Satellite,Yes,maybe,unknown,Yes,No,South,Low,1,No
CUST5106,Other,64.0,47.0,Month-to-month,24.89,228.31,Electronic Check,2020-12-06,2022-01-21,No,Fiber Optic,N/A,maybe,unknown,?,No,N/A,High,5,1
CUST5126,Female,47.0,65.0,Month-to-month,67.74,732.54,Credit Card,2015-07-18,2022-06-21,No,DSL,No,,Yes,?,corrupt,West,Medium,good,Yes
CUST9300,Other,76.0,3.0,Two year,47.21,7397.34,Mailed Check,2020-04-08,2023-09-16,No,??,No,Yes,unknown,Yes,No,South,richhh,5,0
CUST4966,Female,20.0,68.0,Month-to-month,107.3,6934.4,Bank Transfer,2021-07-20,2023-02-28,Yes,DSL,Yes,Yes,unknown,Yes,No,North,Medium,3,Yes
CUST2879,Other,42.0,31.0,One year,60.49,3545.93,Bank Transfer,2015-01-14,2023-09-07,Yes,DSL,,maybe,unknown,?,No,North,richhh,6,1
CUST9632,Female,46.0,52.0,Month-to-month,77.25,7284.97,Electronic Check,2019-07-30,2023-03-28,No,Fiber Optic,Yes,Yes,No,?,No,West,Low,99,Yes
CUST10394,Male,39.0,34.0,Month-to-month,66.45,6725.81,Bank Transfer,2020-02-03,2022-12-26,No,Satellite,No,No,unknown,No,Yes,South,richhh,10,Yes
CUST6265,Other,49.0,59.0,Month-to-month,69.39,7980.31,Mailed Check,2019-12-05,2023-12-04,No,??,Yes,Yes,Yes,No,No,North,Medium,10,1
CUST4587,Female,48.0,16.0,One year,105.28,3493.8,Mailed Check,2019-12-31,2022-09-21,No,Satellite,No,No,No,?,Yes,East,richhh,good,Yes
CUST8540,Female,72.0,27.0,Two year,63.35,7714.65,Bank Transfer,2015-08-18,2022-07-31,Yes,DSL,No,,unknown,?,Yes,East,High,good,No
CUST4865,Other,51.0,43.0,Month-to-month,69.47,6913.83,Bank Transfer,2015-04-15,2022-07-02,No,Fiber Optic,,maybe,Yes,?,Yes,South,High,good,No
CUST9042,Male,43.0,15.0,Two year,105.03,7951.97,Credit Card,2017-04-04,2022-04-17,No,None,N/A,maybe,No,No,No,West,High,99,Yes
CUST5131,Male,62.0,39.0,One year,87.55,2997.03,Mailed Check,2019-07-12,2023-01-17,No,??,No,maybe,No,Yes,corrupt,East,Medium,99,No
CUST2036,Male,27.0,58.0,Month-to-month,21.63,4008.77,Credit Card,2016-03-11,2022-01-02,Yes,??,,Yes,unknown,Yes,No,South,Medium,7,1
CUST1636,Male,79.0,8.0,Two year,69.69,2945.49,Credit Card,2018-11-18,2023-01-25,Yes,Fiber Optic,N/A,,No,No,corrupt,N/A,High,6,0
CUST6639,Male,25.0,40.0,One year,101.82,2329.58,Bank Transfer,2017-06-15,2022-09-11,Yes,Fiber Optic,Yes,Yes,unknown,?,corrupt,N/A,High,8,Yes
CUST5134,Male,64.0,5.0,Two year,69.95,6299.84,Credit Card,2019-02-23,2023-11-29,Yes,Fiber Optic,,,unknown,No,No,N/A,High,99,Yes
CUST6464,Female,54.0,69.0,One year,112.73,2704.84,Mailed Check,2017-10-07,2023-10-22,No,Satellite,N/A,No,No,No,Yes,N/A,50000,8,Yes
CUST2083,Female,36.0,67.0,Month-to-month,28.7,333.23,Bank Transfer,2021-07-31,2022-10-22,No,Satellite,Yes,maybe,Yes,Yes,Yes,East,High,good,0
CUST1861,Other,27.0,33.0,One year,118.59,864.52,Electronic Check,2018-03-03,2022-09-05,No,DSL,No,,unknown,Yes,No,North,richhh,1,1
CUST6212,Female,42.0,20.0,One year,44.63,2135.43,Electronic Check,2017-03-10,2023-08-01,Yes,Fiber Optic,Yes,No,unknown,?,No,East,richhh,99,0
CUST1903,Male,21.0,12.0,One year,71.15,626.41,Bank Transfer,2015-07-01,2023-03-04,Yes,DSL,Yes,Yes,unknown,No,Yes,North,50000,good,1
CUST1191,Female,64.0,69.0,One year,52.87,4328.18,Bank Transfer,2018-09-25,2022-06-27,No,Satellite,No,Yes,Yes,?,Yes,East,50000,99,0
